AgentID,turn_dur
Larva_277,0.125
Larva_277,0.6875
Larva_277,0.25
Larva_277,0.3125
Larva_277,0.125
Larva_277,0.125
Larva_277,0.375
Larva_277,0.375
Larva_277,0.125
Larva_277,0.3125
Larva_277,0.1875
Larva_277,0.125
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.375
Larva_277,0.125
Larva_277,0.375
Larva_277,0.125
Larva_277,1.0
Larva_277,0.0625
Larva_277,0.6875
Larva_277,0.1875
Larva_277,0.1875
Larva_277,0.25
Larva_277,0.0625
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.375
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.125
Larva_277,0.25
Larva_277,0.25
Larva_277,0.25
Larva_277,0.3125
Larva_277,0.0625
Larva_277,0.1875
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.125
Larva_277,0.375
Larva_277,0.75
Larva_277,0.875
Larva_277,0.125
Larva_277,0.125
Larva_277,0.25
Larva_277,0.5
Larva_277,0.25
Larva_277,0.1875
Larva_277,0.1875
Larva_277,0.5
Larva_277,0.1875
Larva_277,0.0625
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.4375
Larva_277,0.125
Larva_277,0.0625
Larva_277,0.375
Larva_277,0.0625
Larva_277,0.1875
Larva_277,0.1875
Larva_277,0.125
Larva_277,0.125
Larva_277,0.375
Larva_277,0.0625
Larva_277,0.1875
Larva_277,0.5625
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.125
Larva_277,0.125
Larva_277,0.0625
Larva_277,0.1875
Larva_277,0.9375
Larva_277,0.1875
Larva_277,0.125
Larva_277,0.125
Larva_277,0.1875
Larva_277,0.0625
Larva_277,0.0625
Larva_277,0.4375
Larva_277,0.0625
Larva_277,0.5625
Larva_277,0.3125
Larva_277,0.0625
Larva_277,0.9375
Larva_277,0.25
Larva_277,0.375
Larva_277,0.0625
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.125
Larva_277,0.25
Larva_277,0.1875
Larva_277,0.0625
Larva_277,0.25
Larva_277,0.25
Larva_277,0.0625
Larva_277,0.0625
Larva_277,0.0625
Larva_277,0.75
Larva_277,0.25
Larva_277,0.125
Larva_277,0.3125
Larva_277,0.3125
Larva_277,0.5
Larva_277,0.625
Larva_277,0.0625
Larva_277,0.375
Larva_277,0.6875
Larva_277,0.125
Larva_277,0.25
Larva_277,0.1875
Larva_277,0.1875
Larva_277,0.3125
Larva_277,0.75
Larva_277,0.625
Larva_277,0.25
Larva_277,0.3125
Larva_277,0.25
Larva_277,0.125
Larva_277,0.3125
Larva_277,0.5625
Larva_277,0.125
Larva_277,0.5
Larva_277,0.1875
Larva_277,0.0625
Larva_277,0.3125
Larva_277,0.125
Larva_277,0.0625
Larva_277,0.3125
Larva_277,0.1875
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.1875
Larva_277,0.3125
Larva_277,0.8125
Larva_277,0.5
Larva_277,0.1875
Larva_277,1.0
Larva_277,0.25
Larva_277,0.1875
Larva_277,0.5
Larva_277,0.25
Larva_277,0.25
Larva_277,0.25
Larva_277,0.25
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.1875
Larva_277,0.25
Larva_277,0.1875
Larva_277,0.4375
Larva_277,0.0625
Larva_277,0.4375
Larva_277,0.25
Larva_277,0.1875
Larva_277,0.125
Larva_277,0.1875
Larva_277,0.125
Larva_277,0.5
Larva_277,0.3125
Larva_277,0.25
Larva_277,0.125
Larva_277,0.0625
Larva_277,0.3125
Larva_277,0.0625
Larva_277,0.4375
Larva_277,0.25
Larva_277,0.3125
Larva_277,0.0625
Larva_277,0.75
Larva_277,0.125
Larva_277,0.1875
Larva_277,0.125
Larva_277,0.0625
Larva_277,0.0625
Larva_277,0.1875
Larva_277,0.125
Larva_277,0.5
Larva_277,0.125
Larva_277,0.1875
Larva_277,0.1875
Larva_277,0.25
Larva_277,1.25
Larva_277,0.0625
Larva_277,0.25
Larva_277,0.3125
Larva_277,0.1875
Larva_277,0.0625
Larva_277,0.3125
Larva_277,0.25
Larva_277,0.1875
Larva_277,0.125
Larva_277,0.0625
Larva_277,0.3125
Larva_277,0.5
Larva_277,0.375
Larva_277,0.4375
Larva_277,0.25
Larva_277,0.5625
Larva_277,0.375
Larva_277,0.1875
Larva_277,0.1875
Larva_277,0.8125
Larva_277,0.4375
Larva_277,0.4375
Larva_277,0.25
Larva_277,0.6875
Larva_277,0.3125
Larva_277,0.25
Larva_277,0.125
Larva_277,0.5625
Larva_277,0.25
Larva_277,0.25
Larva_277,0.1875
Larva_277,0.0625
Larva_277,0.4375
Larva_277,0.125
Larva_277,0.3125
Larva_277,0.125
Larva_277,0.1875
Larva_277,0.1875
Larva_277,0.25
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.1875
Larva_277,0.25
Larva_277,0.5625
Larva_277,0.0625
Larva_277,0.1875
Larva_277,0.125
Larva_277,0.125
Larva_277,0.5
Larva_277,0.0625
Larva_277,0.375
Larva_277,0.375
Larva_277,0.1875
Larva_277,0.0625
Larva_277,0.1875
Larva_277,0.375
Larva_277,0.125
Larva_277,0.125
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.9375
Larva_277,0.0625
Larva_277,0.625
Larva_277,0.125
Larva_277,1.0625
Larva_277,0.125
Larva_277,0.5625
Larva_277,0.375
Larva_277,0.1875
Larva_277,0.5625
Larva_277,0.125
Larva_277,0.0625
Larva_277,0.9375
Larva_277,0.125
Larva_277,0.5
Larva_277,0.4375
Larva_277,0.0625
Larva_277,0.0625
Larva_277,0.25
Larva_277,0.25
Larva_277,0.0625
Larva_277,0.375
Larva_277,0.1875
Larva_277,0.375
Larva_277,0.875
Larva_277,0.875
Larva_277,0.5625
Larva_277,0.1875
Larva_277,0.0625
Larva_277,0.5625
Larva_277,0.25
Larva_277,0.25
Larva_277,0.3125
Larva_277,0.125
Larva_277,0.25
Larva_277,0.3125
Larva_277,0.125
Larva_277,0.5625
Larva_277,0.3125
Larva_277,0.25
Larva_277,0.5625
Larva_277,0.25
Larva_277,0.375
Larva_277,0.375
Larva_277,0.0625
Larva_277,0.25
Larva_277,0.375
Larva_277,0.125
Larva_277,0.0625
Larva_277,0.3125
Larva_277,0.25
Larva_277,0.375
Larva_277,0.3125
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.3125
Larva_277,0.1875
Larva_277,0.5
Larva_277,0.3125
Larva_277,0.3125
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.125
Larva_277,0.1875
Larva_277,0.5625
Larva_277,0.1875
Larva_277,0.875
Larva_277,0.1875
Larva_277,0.1875
Larva_277,0.25
Larva_277,0.1875
Larva_277,0.75
Larva_277,0.125
Larva_277,0.75
Larva_277,0.25
Larva_277,0.125
Larva_277,0.125
Larva_277,0.625
Larva_277,0.125
Larva_277,0.1875
Larva_277,0.125
Larva_277,0.3125
Larva_277,0.75
Larva_277,0.4375
Larva_277,0.0625
Larva_277,0.5
Larva_277,0.0625
Larva_277,0.0625
Larva_277,0.0625
Larva_277,0.3125
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.25
Larva_277,0.125
Larva_277,0.125
Larva_277,0.6875
Larva_277,0.1875
Larva_277,0.125
Larva_277,0.9375
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.25
Larva_277,0.1875
Larva_277,0.125
Larva_277,0.25
Larva_277,0.4375
Larva_277,0.0625
Larva_277,0.6875
Larva_277,1.0
Larva_277,0.5
Larva_277,0.0625
Larva_277,1.375
Larva_277,0.125
Larva_277,0.0625
Larva_277,0.0625
Larva_277,0.25
Larva_277,0.0625
Larva_277,0.25
Larva_277,0.4375
Larva_277,0.375
Larva_277,0.125
Larva_277,0.1875
Larva_277,0.6875
Larva_277,0.0625
Larva_277,0.0625
Larva_277,0.5625
Larva_277,0.25
Larva_277,0.6875
Larva_277,0.1875
Larva_277,0.25
Larva_277,0.125
Larva_277,0.75
Larva_277,0.0625
Larva_277,0.0625
Larva_277,0.25
Larva_277,0.4375
Larva_277,0.0625
Larva_277,0.375
Larva_277,0.0625
Larva_277,0.125
Larva_277,0.0625
Larva_277,0.625
Larva_277,0.125
Larva_277,0.0625
Larva_277,0.25
Larva_277,0.125
Larva_277,0.3125
Larva_277,0.3125
Larva_277,1.0
Larva_277,0.25
Larva_277,0.125
Larva_277,0.25
Larva_278,0.3125
Larva_278,0.25
Larva_278,0.3125
Larva_278,0.6875
Larva_278,0.3125
Larva_278,0.5625
Larva_278,0.1875
Larva_278,0.25
Larva_278,0.125
Larva_278,0.625
Larva_278,0.25
Larva_278,0.375
Larva_278,0.0625
Larva_278,0.25
Larva_278,0.0625
Larva_278,0.6875
Larva_278,0.1875
Larva_278,0.1875
Larva_278,0.0625
Larva_278,0.6875
Larva_278,0.0625
Larva_278,0.375
Larva_278,0.375
Larva_278,0.0625
Larva_278,0.125
Larva_278,0.125
Larva_278,0.625
Larva_278,0.0625
Larva_278,0.25
Larva_278,0.6875
Larva_278,0.1875
Larva_278,0.125
Larva_278,0.0625
Larva_278,0.75
Larva_278,1.0
Larva_278,0.375
Larva_278,0.375
Larva_278,0.4375
Larva_278,0.0625
Larva_278,0.0625
Larva_278,0.5
Larva_278,0.1875
Larva_278,0.3125
Larva_278,0.5625
Larva_278,0.25
Larva_278,0.4375
Larva_278,0.3125
Larva_278,0.3125
Larva_278,0.1875
Larva_278,0.5625
Larva_278,0.0625
Larva_278,0.125
Larva_278,0.0625
Larva_278,0.1875
Larva_278,0.375
Larva_278,0.0625
Larva_278,0.9375
Larva_278,0.6875
Larva_278,0.5
Larva_278,1.125
Larva_278,0.75
Larva_278,1.125
Larva_278,0.5
Larva_278,0.5625
Larva_278,0.375
Larva_278,0.0625
Larva_278,0.125
Larva_278,0.125
Larva_278,0.25
Larva_278,0.0625
Larva_278,0.125
Larva_278,0.5
Larva_278,0.375
Larva_278,0.125
Larva_278,0.1875
Larva_278,0.5625
Larva_278,0.1875
Larva_278,0.5625
Larva_278,0.25
Larva_278,0.375
Larva_278,0.5
Larva_278,0.0625
Larva_278,1.0
Larva_278,0.125
Larva_278,0.375
Larva_278,0.1875
Larva_278,0.375
Larva_278,1.0
Larva_278,0.6875
Larva_278,1.125
Larva_278,0.0625
Larva_278,0.375
Larva_278,0.4375
Larva_278,0.125
Larva_278,0.75
Larva_278,0.0625
Larva_278,0.375
Larva_278,0.125
Larva_278,0.0625
Larva_278,0.0625
Larva_278,0.375
Larva_278,0.125
Larva_278,0.125
Larva_278,0.1875
Larva_278,0.4375
Larva_278,1.0625
Larva_278,0.3125
Larva_278,0.125
Larva_278,0.5625
Larva_278,0.1875
Larva_278,0.3125
Larva_278,0.5
Larva_278,0.1875
Larva_278,0.375
Larva_278,0.625
Larva_278,0.0625
Larva_278,0.5
Larva_278,0.125
Larva_278,0.5
Larva_278,0.625
Larva_278,0.1875
Larva_278,0.3125
Larva_278,0.0625
Larva_278,0.25
Larva_278,0.1875
Larva_278,0.0625
Larva_278,0.25
Larva_278,0.0625
Larva_278,0.125
Larva_278,0.4375
Larva_278,0.0625
Larva_278,0.8125
Larva_278,0.1875
Larva_278,0.3125
Larva_278,0.125
Larva_278,0.4375
Larva_278,0.125
Larva_278,0.25
Larva_278,0.6875
Larva_278,0.125
Larva_278,0.1875
Larva_278,1.125
Larva_278,0.3125
Larva_278,0.125
Larva_278,0.1875
Larva_278,0.1875
Larva_278,0.1875
Larva_278,0.0625
Larva_278,0.9375
Larva_278,0.375
Larva_278,0.1875
Larva_278,0.5
Larva_278,0.5
Larva_278,0.4375
Larva_278,0.125
Larva_278,0.125
Larva_278,0.3125
Larva_278,0.3125
Larva_278,0.25
Larva_278,0.25
Larva_278,0.0625
Larva_278,0.375
Larva_278,0.5625
Larva_278,0.9375
Larva_278,0.0625
Larva_278,0.0625
Larva_278,0.1875
Larva_278,0.3125
Larva_278,0.5
Larva_278,0.1875
Larva_278,0.1875
Larva_278,0.4375
Larva_278,0.125
Larva_278,0.0625
Larva_278,1.0
Larva_278,0.125
Larva_278,0.4375
Larva_278,0.0625
Larva_278,0.0625
Larva_278,0.0625
Larva_278,0.0625
Larva_278,0.25
Larva_278,0.6875
Larva_278,1.3125
Larva_278,0.0625
Larva_278,0.4375
Larva_278,0.125
Larva_278,0.5625
Larva_278,0.1875
Larva_278,0.5
Larva_278,0.3125
Larva_278,0.25
Larva_278,0.1875
Larva_278,0.0625
Larva_278,0.4375
Larva_278,0.75
Larva_278,0.4375
Larva_278,0.1875
Larva_278,0.25
Larva_278,0.4375
Larva_278,0.125
Larva_278,0.25
Larva_278,0.375
Larva_278,0.875
Larva_278,0.375
Larva_278,0.1875
Larva_278,0.375
Larva_278,0.1875
Larva_278,0.5
Larva_278,0.4375
Larva_278,0.375
Larva_278,0.0625
Larva_278,0.25
Larva_278,0.125
Larva_278,0.3125
Larva_278,0.5
Larva_278,0.1875
Larva_278,0.25
Larva_278,0.125
Larva_278,0.4375
Larva_278,0.375
Larva_278,0.5625
Larva_278,0.0625
Larva_278,0.125
Larva_278,0.0625
Larva_278,0.25
Larva_278,0.5
Larva_278,0.25
Larva_278,0.0625
Larva_278,0.4375
Larva_278,0.0625
Larva_278,0.5625
Larva_278,0.0625
Larva_278,0.125
Larva_278,0.1875
Larva_278,0.25
Larva_278,0.125
Larva_278,0.1875
Larva_278,0.1875
Larva_278,0.375
Larva_278,0.8125
Larva_278,0.25
Larva_278,0.75
Larva_278,0.5625
Larva_278,0.3125
Larva_278,0.25
Larva_278,0.625
Larva_278,0.25
Larva_278,0.6875
Larva_278,0.0625
Larva_278,0.5625
Larva_278,0.375
Larva_278,0.125
Larva_278,0.25
Larva_278,0.3125
Larva_278,0.3125
Larva_278,0.875
Larva_278,0.1875
Larva_278,0.1875
Larva_278,0.8125
Larva_278,0.1875
Larva_278,0.0625
Larva_278,0.3125
Larva_278,0.5
Larva_278,0.125
Larva_278,0.8125
Larva_278,0.5
Larva_278,0.1875
Larva_278,0.25
Larva_278,0.0625
Larva_278,0.375
Larva_278,0.3125
Larva_278,0.6875
Larva_278,0.5625
Larva_278,0.25
Larva_278,0.0625
Larva_278,0.25
Larva_278,0.0625
Larva_278,0.125
Larva_278,0.0625
Larva_278,0.0625
Larva_278,0.0625
Larva_278,0.1875
Larva_278,0.125
Larva_278,0.375
Larva_278,0.25
Larva_278,0.3125
Larva_278,0.4375
Larva_278,0.3125
Larva_278,0.125
Larva_278,1.0
Larva_278,0.6875
Larva_278,0.125
Larva_278,0.1875
Larva_278,0.1875
Larva_278,0.375
Larva_278,0.1875
Larva_278,0.0625
Larva_278,0.3125
Larva_278,0.1875
Larva_278,0.375
Larva_278,0.125
Larva_278,0.4375
Larva_278,0.5
Larva_278,0.1875
Larva_278,0.1875
Larva_278,0.1875
Larva_278,1.25
Larva_278,0.0625
Larva_278,0.4375
Larva_278,0.375
Larva_278,0.25
Larva_278,0.25
Larva_278,0.0625
Larva_278,1.0
Larva_278,0.125
Larva_278,0.9375
Larva_278,1.375
Larva_278,1.0
Larva_278,0.1875
Larva_278,0.8125
Larva_278,0.6875
Larva_278,0.3125
Larva_278,0.1875
Larva_278,0.375
Larva_278,0.875
Larva_278,0.375
Larva_278,0.5
Larva_278,0.5
Larva_278,0.3125
Larva_278,0.25
Larva_278,0.1875
Larva_278,0.1875
Larva_278,0.25
Larva_278,0.5625
Larva_278,0.4375
Larva_278,0.5
Larva_278,0.3125
Larva_278,0.1875
Larva_278,0.125
Larva_278,0.0625
Larva_278,0.1875
Larva_278,0.125
Larva_278,0.6875
Larva_278,0.0625
Larva_278,0.1875
Larva_278,0.0625
Larva_278,0.3125
Larva_278,0.3125
Larva_278,0.625
Larva_278,0.6875
Larva_278,0.625
Larva_278,0.125
Larva_278,0.25
Larva_278,0.5
Larva_278,0.75
Larva_278,0.25
Larva_278,0.3125
Larva_278,0.125
Larva_278,0.0625
Larva_278,0.25
Larva_278,0.0625
Larva_278,0.6875
Larva_278,0.3125
Larva_278,0.5
Larva_278,0.6875
Larva_278,0.0625
Larva_278,0.125
Larva_278,0.9375
Larva_278,0.125
Larva_278,0.6875
Larva_278,0.375
Larva_278,0.25
Larva_278,0.375
Larva_278,0.5625
Larva_278,0.25
Larva_278,0.1875
Larva_278,0.375
Larva_278,0.25
Larva_279,0.3125
Larva_279,0.3125
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.125
Larva_279,0.125
Larva_279,0.3125
Larva_279,0.25
Larva_279,0.125
Larva_279,0.375
Larva_279,0.25
Larva_279,0.3125
Larva_279,0.1875
Larva_279,0.6875
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.5
Larva_279,1.125
Larva_279,0.375
Larva_279,0.1875
Larva_279,0.1875
Larva_279,0.375
Larva_279,0.8125
Larva_279,1.0
Larva_279,0.4375
Larva_279,0.125
Larva_279,0.125
Larva_279,0.1875
Larva_279,0.0625
Larva_279,0.125
Larva_279,1.25
Larva_279,0.0625
Larva_279,0.4375
Larva_279,0.25
Larva_279,1.6875
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.125
Larva_279,0.1875
Larva_279,0.75
Larva_279,1.0625
Larva_279,0.625
Larva_279,0.3125
Larva_279,0.4375
Larva_279,0.0625
Larva_279,0.5
Larva_279,2.0
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.5625
Larva_279,0.5625
Larva_279,0.4375
Larva_279,0.3125
Larva_279,0.375
Larva_279,0.25
Larva_279,0.1875
Larva_279,0.0625
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.3125
Larva_279,0.0625
Larva_279,0.625
Larva_279,0.125
Larva_279,0.3125
Larva_279,1.6875
Larva_279,0.125
Larva_279,0.4375
Larva_279,1.0625
Larva_279,0.1875
Larva_279,0.4375
Larva_279,0.5625
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.5
Larva_279,0.75
Larva_279,1.0
Larva_279,0.0625
Larva_279,0.1875
Larva_279,0.3125
Larva_279,0.0625
Larva_279,0.375
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.375
Larva_279,0.25
Larva_279,0.5625
Larva_279,0.0625
Larva_279,0.3125
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.125
Larva_279,0.1875
Larva_279,0.375
Larva_279,0.375
Larva_279,0.75
Larva_279,0.1875
Larva_279,0.1875
Larva_279,0.25
Larva_279,0.3125
Larva_279,0.25
Larva_279,0.125
Larva_279,0.1875
Larva_279,1.3125
Larva_279,0.5625
Larva_279,0.375
Larva_279,0.25
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.3125
Larva_279,0.25
Larva_279,0.0625
Larva_279,0.3125
Larva_279,0.0625
Larva_279,0.1875
Larva_279,0.25
Larva_279,0.125
Larva_279,0.125
Larva_279,0.3125
Larva_279,0.125
Larva_279,0.5
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.125
Larva_279,0.1875
Larva_279,0.25
Larva_279,0.4375
Larva_279,0.125
Larva_279,0.25
Larva_279,0.5
Larva_279,0.75
Larva_279,0.0625
Larva_279,1.875
Larva_279,0.0625
Larva_279,0.3125
Larva_279,0.75
Larva_279,0.375
Larva_279,0.0625
Larva_279,0.1875
Larva_279,0.0625
Larva_279,0.125
Larva_279,0.3125
Larva_279,0.25
Larva_279,0.125
Larva_279,0.1875
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.125
Larva_279,0.5
Larva_279,0.125
Larva_279,0.5
Larva_279,0.1875
Larva_279,0.375
Larva_279,0.0625
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.25
Larva_279,0.125
Larva_279,0.25
Larva_279,0.4375
Larva_279,0.375
Larva_279,0.375
Larva_279,0.125
Larva_279,0.125
Larva_279,0.6875
Larva_279,0.5
Larva_279,0.0625
Larva_279,0.1875
Larva_279,0.4375
Larva_279,0.125
Larva_279,0.125
Larva_279,0.25
Larva_279,0.0625
Larva_279,0.4375
Larva_279,0.375
Larva_279,0.375
Larva_279,0.125
Larva_279,0.375
Larva_279,0.3125
Larva_279,0.125
Larva_279,0.25
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.3125
Larva_279,0.0625
Larva_279,0.1875
Larva_279,0.0625
Larva_279,0.5
Larva_279,0.375
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.875
Larva_279,0.1875
Larva_279,0.4375
Larva_279,0.0625
Larva_279,0.5
Larva_279,0.625
Larva_279,0.1875
Larva_279,0.0625
Larva_279,0.5
Larva_279,0.4375
Larva_279,0.125
Larva_279,0.25
Larva_279,0.25
Larva_279,0.3125
Larva_279,0.125
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.375
Larva_279,0.0625
Larva_279,0.6875
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.25
Larva_279,0.3125
Larva_279,0.625
Larva_279,0.25
Larva_279,0.3125
Larva_279,0.1875
Larva_279,0.1875
Larva_279,0.1875
Larva_279,1.4375
Larva_279,0.375
Larva_279,0.1875
Larva_279,0.875
Larva_279,0.125
Larva_279,0.4375
Larva_279,0.5
Larva_279,0.125
Larva_279,0.4375
Larva_279,0.3125
Larva_279,0.8125
Larva_279,0.125
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.4375
Larva_279,0.5625
Larva_279,0.125
Larva_279,0.375
Larva_279,0.4375
Larva_279,0.25
Larva_279,0.0625
Larva_279,0.4375
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.125
Larva_279,0.875
Larva_279,0.5
Larva_279,0.375
Larva_279,0.25
Larva_279,0.1875
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.25
Larva_279,0.125
Larva_279,0.4375
Larva_279,0.5
Larva_279,0.5
Larva_279,0.5
Larva_279,0.0625
Larva_279,0.5
Larva_279,0.125
Larva_279,0.1875
Larva_279,0.0625
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.125
Larva_279,0.1875
Larva_279,0.25
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.25
Larva_279,0.1875
Larva_279,0.75
Larva_279,0.625
Larva_279,0.0625
Larva_279,0.25
Larva_279,0.75
Larva_279,0.0625
Larva_279,0.5
Larva_279,0.375
Larva_279,0.5
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.1875
Larva_279,0.375
Larva_279,0.1875
Larva_279,0.9375
Larva_279,0.0625
Larva_279,0.3125
Larva_279,0.3125
Larva_279,0.25
Larva_279,0.25
Larva_279,0.0625
Larva_279,0.625
Larva_279,0.625
Larva_279,0.0625
Larva_279,0.25
Larva_279,0.1875
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.375
Larva_279,0.0625
Larva_279,0.1875
Larva_279,0.875
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.25
Larva_279,0.5
Larva_279,0.0625
Larva_279,0.375
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.875
Larva_279,0.625
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.1875
Larva_279,1.25
Larva_279,0.875
Larva_279,0.5
Larva_279,0.75
Larva_279,0.0625
Larva_279,0.375
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.625
Larva_279,0.6875
Larva_279,0.875
Larva_279,0.5
Larva_279,0.125
Larva_279,0.3125
Larva_279,0.625
Larva_279,0.375
Larva_279,0.3125
Larva_279,0.25
Larva_279,0.125
Larva_279,0.125
Larva_279,0.25
Larva_279,0.125
Larva_279,0.1875
Larva_279,0.4375
Larva_279,0.125
Larva_279,0.125
Larva_279,0.3125
Larva_279,0.4375
Larva_279,0.375
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.25
Larva_279,0.3125
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.1875
Larva_279,0.3125
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.3125
Larva_279,0.25
Larva_279,0.25
Larva_279,0.0625
Larva_279,0.1875
Larva_279,0.375
Larva_279,0.1875
Larva_279,0.25
Larva_279,0.1875
Larva_279,0.0625
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.1875
Larva_279,0.1875
Larva_279,0.625
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.1875
Larva_279,0.0625
Larva_279,0.3125
Larva_279,0.5
Larva_279,0.5625
Larva_279,0.1875
Larva_279,0.0625
Larva_279,0.625
Larva_279,0.625
Larva_279,0.5
Larva_279,0.1875
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.125
Larva_279,0.3125
Larva_279,0.625
Larva_279,0.125
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.9375
Larva_279,0.5
Larva_279,0.3125
Larva_279,0.1875
Larva_279,0.25
Larva_279,0.4375
Larva_279,0.1875
Larva_279,0.375
Larva_279,0.0625
Larva_279,0.625
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.0625
Larva_279,0.4375
Larva_279,0.0625
Larva_279,0.4375
Larva_279,0.25
Larva_279,0.1875
Larva_279,0.25
Larva_279,0.0625
Larva_279,0.1875
Larva_279,0.625
Larva_279,0.25
Larva_279,0.375
Larva_279,0.25
Larva_279,0.875
Larva_281,0.1875
Larva_281,0.1875
Larva_281,0.25
Larva_281,0.375
Larva_281,0.25
Larva_281,0.125
Larva_281,0.5
Larva_281,0.125
Larva_281,0.25
Larva_281,0.4375
Larva_281,0.0625
Larva_281,0.0625
Larva_281,1.75
Larva_281,0.0625
Larva_281,0.0625
Larva_281,0.4375
Larva_281,0.0625
Larva_281,0.0625
Larva_281,0.5625
Larva_281,0.125
Larva_281,0.25
Larva_281,0.125
Larva_281,0.125
Larva_281,0.8125
Larva_281,0.3125
Larva_281,0.0625
Larva_281,0.0625
Larva_281,0.125
Larva_281,0.875
Larva_281,0.4375
Larva_281,0.625
Larva_281,0.0625
Larva_281,0.375
Larva_281,0.125
Larva_281,0.0625
Larva_281,0.125
Larva_281,0.125
Larva_281,0.4375
Larva_281,0.1875
Larva_281,0.0625
Larva_281,0.6875
Larva_281,0.0625
Larva_281,1.0
Larva_281,0.125
Larva_281,0.4375
Larva_281,0.0625
Larva_281,0.125
Larva_281,0.1875
Larva_281,0.25
Larva_281,0.1875
Larva_281,0.375
Larva_281,0.0625
Larva_281,0.8125
Larva_281,0.0625
Larva_281,0.125
Larva_281,0.625
Larva_281,0.375
Larva_281,0.625
Larva_281,0.625
Larva_281,0.25
Larva_281,0.0625
Larva_281,0.1875
Larva_281,0.375
Larva_281,0.25
Larva_281,0.3125
Larva_281,0.125
Larva_281,0.1875
Larva_281,0.5
Larva_281,0.3125
Larva_281,0.3125
Larva_281,0.0625
Larva_281,0.0625
Larva_281,0.125
Larva_281,0.0625
Larva_281,0.125
Larva_281,0.4375
Larva_281,0.625
Larva_281,0.125
Larva_281,1.0
Larva_281,0.125
Larva_281,0.6875
Larva_281,0.125
Larva_281,0.0625
Larva_281,0.375
Larva_281,0.5
Larva_281,0.0625
Larva_281,0.125
Larva_281,0.25
Larva_281,0.25
Larva_281,0.0625
Larva_281,0.0625
Larva_281,0.3125
Larva_281,0.0625
Larva_281,0.3125
Larva_281,0.125
Larva_281,0.1875
Larva_281,0.375
Larva_281,0.1875
Larva_281,0.4375
Larva_281,0.3125
Larva_281,0.125
Larva_281,0.3125
Larva_281,0.125
Larva_281,0.3125
Larva_281,0.375
Larva_281,0.25
Larva_281,0.0625
Larva_281,0.1875
Larva_281,0.125
Larva_281,0.0625
Larva_281,1.125
Larva_281,0.125
Larva_281,0.0625
Larva_281,0.625
Larva_281,0.125
Larva_281,0.0625
Larva_281,0.1875
Larva_281,0.0625
Larva_281,0.1875
Larva_281,0.6875
Larva_281,0.1875
Larva_281,0.1875
Larva_281,0.125
Larva_281,0.9375
