AgentID,Rturn_front_orientation_unwrapped
Larva_142,-13.343862507792323
Larva_142,-0.4292979569584361
Larva_142,-4.367619179128724
Larva_142,-9.236269035334828
Larva_142,-5.547819687087895
Larva_142,-14.608155696032071
Larva_142,-217.42183837516552
Larva_142,-1.774511688432824
Larva_142,-0.5499071617155664
Larva_142,-6.2497775299057565
Larva_142,-2.758476394543834
Larva_142,-18.22915511599043
Larva_142,-2.445913055853225
Larva_142,-67.90738541715069
Larva_142,-8.460713097099841
Larva_142,-0.1615917303156209
Larva_142,-0.13339340978376413
Larva_142,-5.877031532986194
Larva_142,-3.873884638823341
Larva_142,-0.2452588449678217
Larva_142,-8.15420429840529
Larva_142,-4.768523817189717
Larva_142,-0.7141027364779688
Larva_142,-41.23692275482429
Larva_142,-0.32264351028126725
Larva_142,-2.899568604531737
Larva_142,-4.67177541135743
Larva_142,-10.441547604739526
Larva_142,-13.50126995554183
Larva_142,-1.5323757773486477
Larva_142,-1.4488843955636241
Larva_142,-1.8334599547505661
Larva_142,-9.189610483672197
Larva_142,-74.01734794249035
Larva_142,-6.6875075080608894
Larva_142,-2.647724068817496
Larva_142,-1.6962358692947532
Larva_142,-1.5352202306239064
Larva_142,-6.3416811280908405
Larva_142,-10.164951053626396
Larva_142,-81.545996269191
Larva_142,-10.933052181791908
Larva_142,-2.2924074856669847
Larva_142,-0.06627728790792276
Larva_142,-0.1738408205926305
Larva_142,-22.298216970228054
Larva_142,-4.72844792929385
Larva_142,-14.751528215744997
Larva_142,-4.579365775254672
Larva_142,-118.48630825372183
Larva_142,-4.934969272920597
Larva_142,-3.2846668249483173
Larva_142,-8.511831668501145
Larva_142,-4.672074142831804
Larva_142,-2.3044732040715985
Larva_142,-9.458379324196926
Larva_142,-9.971471987885138
Larva_142,-12.106508815449985
Larva_142,-1.0586597312253048
Larva_142,-91.04746658421342
Larva_142,-2.4682977399369292
Larva_142,-4.124214071221488
Larva_142,-10.23964979885912
Larva_142,-3.4932249373365494
Larva_142,-0.3509026987087509
Larva_142,-16.708908769272057
Larva_142,-3.11687623437723
Larva_142,-2.378148311792472
Larva_142,-4.52913924948642
Larva_142,-8.018867938579888
Larva_142,-1.2486906077097615
Larva_142,-0.7336876914719994
Larva_142,-4.286302663864461
Larva_142,-3.7829947422409305
Larva_142,-0.9472196071371002
Larva_142,-9.148184553750525
Larva_142,-4.224275406037236
Larva_142,-94.10095937914645
Larva_142,-6.188331174459478
Larva_142,-2.3605156591260936
Larva_142,-0.36065367495979217
Larva_142,-8.687975886083876
Larva_142,-0.9370973520643133
Larva_142,-7.829624771702441
Larva_142,-1.0924451585804604
Larva_142,-1.1603130458285023
Larva_142,-8.46577470919054
Larva_142,-12.269724661226064
Larva_142,-25.47602048512246
Larva_142,-15.500220888326027
Larva_142,-7.854419637145895
Larva_142,-0.703902100618393
Larva_142,-60.979496574200596
Larva_142,-28.58797768061774
Larva_142,-4.158490048247927
Larva_142,-4.577783478468973
Larva_142,-52.37989277857042
Larva_142,-14.758702966232647
Larva_142,-35.8335239271091
Larva_142,-6.410034047415365
Larva_142,-7.696638507150453
Larva_142,-0.997719959872029
Larva_142,-0.18916403199921206
Larva_142,-5.794624370124922
Larva_142,-0.8437477268302871
Larva_142,-2.7249290996288664
Larva_142,-3.6467100582909495
Larva_142,-5.125751280225529
Larva_142,-1.2618800350324477
Larva_142,-1.9417552554327244
Larva_142,-8.911241255116437
Larva_142,-14.510959126664346
Larva_142,-0.432431992346892
Larva_142,-7.229934141722055
Larva_142,-4.093378359598546
Larva_142,-6.15224846841096
Larva_142,-1.5522291604520433
Larva_142,-8.290007936465258
Larva_142,-151.63059927833712
Larva_142,-2.0626235983047536
Larva_142,-10.240470326659562
Larva_142,-11.616606803388123
Larva_142,-1.173696921720591
Larva_142,-7.785367577405964
Larva_142,-0.5563231505121422
Larva_142,-7.941152829198842
Larva_142,-2.6776243883237214
Larva_142,-3.759852102520938
Larva_142,-5.749527367994972
Larva_142,-130.7800162846672
Larva_142,-10.111312619030628
Larva_142,-3.5734221708700886
Larva_142,-1.5898566423421414
Larva_142,-14.073269879254156
Larva_142,-16.69504252807195
Larva_142,-0.20562062145461368
Larva_142,-8.823225592709946
Larva_142,-2.975931042655162
Larva_142,-3.1144581494301633
Larva_143,-11.71207073797786
Larva_143,-4.306248559431879
Larva_143,-15.114613933352075
Larva_143,-6.065453125746899
Larva_143,-6.451607125498299
Larva_143,-3.6344637049543564
Larva_143,-2.0646837481639295
Larva_143,-4.730127768493674
Larva_143,-6.365658887296007
Larva_143,-0.21077867816433127
Larva_143,-0.20499189163408005
Larva_143,-103.53184294135986
Larva_143,-4.249354456481342
Larva_143,-16.366039240764053
Larva_143,-0.9652516109760398
Larva_143,-25.227259697530485
Larva_143,-11.245220313757727
Larva_143,-29.032277481144774
Larva_143,-3.5162794336417846
Larva_143,-0.7788231399954242
Larva_143,-7.72296377212615
Larva_143,-10.4267498854299
Larva_143,-12.055701463424612
Larva_143,-0.9569461514619206
Larva_143,-0.712422192439476
Larva_143,-0.07606661177567275
Larva_143,-0.06861339889690043
Larva_143,-11.945995929087218
Larva_143,-4.747689770927622
Larva_143,-7.477088637459701
Larva_143,-2.539218132997121
Larva_143,-7.007588210701442
Larva_143,-16.683641737118478
Larva_143,-3.906261523488979
Larva_143,-34.54226584503908
Larva_143,-3.819247244174221
Larva_143,-19.01066717869884
Larva_143,-5.2863273603678635
Larva_143,-9.49621641838462
Larva_143,-5.810864170408118
Larva_143,-3.349126898375289
Larva_143,-279.5259719552642
Larva_143,-25.519958216742992
Larva_143,-1.0069120986296412
Larva_143,-27.479030836867366
Larva_143,-0.33050195519726344
Larva_143,-3.9407276403461537
Larva_143,-13.313222243586097
Larva_143,-1.919277471868483
Larva_143,-0.0038281592644864304
Larva_143,-3.1488401243134376
Larva_143,-0.4665141178340946
Larva_143,-8.533176451081857
Larva_143,-4.758337889462155
Larva_143,-3.7457879240585044
Larva_143,-5.174647112531716
Larva_143,-6.800475383641924
Larva_143,-21.71594848102262
Larva_143,-3.8862538481967306
Larva_143,-2.7555087637945235
Larva_143,-15.91692306288219
Larva_143,-19.49168099434314
Larva_143,-0.6583751039299699
Larva_143,-0.04457286549143191
Larva_143,-17.110372062846352
Larva_143,-6.301725334274693
Larva_143,-0.19742884513510717
Larva_143,-5.476182164825289
Larva_143,-3.948262290274897
Larva_143,-1.0333968190157918
Larva_143,-8.507166329449035
Larva_143,-9.374032284548889
Larva_143,-4.026012325476472
Larva_143,-42.97175782689321
Larva_143,-5.5751389372950655
Larva_143,-0.8161764558863069
Larva_143,-1.8910697732892459
Larva_143,-159.10425495967104
Larva_143,-14.516576627451059
Larva_143,-1.0726947384378036
Larva_143,-2.8086381349049816
Larva_143,-19.0385909051616
Larva_143,-14.23058616939818
Larva_143,-0.5276979818739562
Larva_143,-3.046409835641839
Larva_143,-33.081392278734484
Larva_143,-101.80903781470994
Larva_143,-10.860013525446718
Larva_143,-0.6389780623067054
Larva_143,-0.5142790978247831
Larva_143,-2.692759840305939
Larva_143,-0.343120492438743
Larva_143,-0.03502413956084638
Larva_143,-3.416119166832914
Larva_143,-0.622962978192362
Larva_143,-25.34158002670847
Larva_143,-40.67303963640296
Larva_143,-3.4400091069047676
Larva_143,-0.743757357059394
Larva_143,-2.538968684742372
Larva_143,-58.881174844933966
Larva_143,-7.40544709774349
Larva_143,-8.237510205857774
Larva_143,-12.030918869391797
Larva_143,-8.009762521115576
Larva_143,-2.0811834786841814
Larva_143,-8.163816309891232
Larva_143,-10.176072811655104
Larva_143,-0.2650602120706935
Larva_143,-28.237857244327017
Larva_143,-3.071160892780199
Larva_143,-15.627177296931023
Larva_143,-24.077409402638608
Larva_143,-11.221496285778102
Larva_143,-7.621125712542266
Larva_143,-5.975718462469189
Larva_143,-15.02394703232693
Larva_143,-5.2553199813518745
Larva_143,-1.943359169147584
Larva_143,-7.216894864570463
Larva_143,-3.2039561885417243
Larva_143,-12.374278564636768
Larva_143,-0.3605842407998239
Larva_143,-20.921469931278125
Larva_143,-5.500888316339569
Larva_143,-9.499776247629654
Larva_143,-0.5451345366586793
Larva_143,-1.3917182197529172
Larva_143,-5.46149389776258
Larva_143,-0.0047096153026302545
Larva_143,-7.375060368165805
Larva_143,-7.661241213652943
Larva_143,-8.73627254990862
Larva_143,-14.062432835106137
Larva_143,-9.77226142250542
Larva_143,-5.950409139584394
Larva_143,-2.653508873265679
Larva_143,-6.179789644461152
Larva_143,-15.073773556420235
Larva_143,-0.7479853826632166
Larva_143,-17.30306136437582
Larva_143,-27.50079962234463
Larva_143,-4.506395575414167
Larva_143,-7.711697742604713
Larva_143,-7.0405498123615615
Larva_143,-12.002595864179085
Larva_143,-158.71153774581467
Larva_143,-0.8692628935112481
Larva_143,-0.5578604301219912
Larva_143,-26.27027503088793
Larva_143,-5.165705946762728
Larva_143,-7.388600463524881
Larva_143,-0.007333424884279793
Larva_143,-0.9476362571497248
Larva_143,-11.51016525274126
Larva_143,-8.768827930739775
Larva_143,-0.887567351615985
Larva_143,-0.36217211877965383
Larva_143,-12.31085486578695
Larva_143,-9.31728442746433
Larva_143,-2.079110731625306
Larva_143,-65.1501610592577
Larva_143,-15.536140802740078
Larva_143,-209.04284710437116
Larva_143,-0.250213763313468
Larva_143,-2.0834958673822257
Larva_143,-3.4819039623718027
Larva_143,-23.81501814494561
Larva_143,-4.73036283867539
Larva_143,-4.971615709909429
Larva_143,-1.9445923182674392
Larva_143,-1.4525445989279433
Larva_143,-17.65878696112395
Larva_143,-95.8613841424112
Larva_143,-9.64650515953258
Larva_143,-30.576367007211502
Larva_143,-3.475856371574082
Larva_143,-0.9325853550577392
Larva_143,-25.56013465029079
Larva_143,-6.100144114665035
Larva_143,-9.032122611502814
Larva_143,-4.510659056343513
Larva_143,-9.70615698484221
Larva_143,-9.045003892285877
Larva_143,-3.6041921174891627
Larva_143,-12.382608484052767
Larva_143,-23.200152477744354
Larva_143,-27.85950198534539
Larva_143,-0.7495461145082913
Larva_143,-69.17254821105735
Larva_143,-15.159463511775812
Larva_143,-7.174760045992713
Larva_143,-1.1728099991571526
Larva_143,-0.810043752216842
Larva_143,-12.526011183265268
Larva_143,-30.654632175548954
Larva_143,-4.974948093479867
Larva_143,-0.8300559299025281
Larva_143,-3.562612061247137
Larva_143,-8.426908792480148
Larva_143,-2.4636435731845268
Larva_143,-18.829839984056946
Larva_143,-1.0876764038491729
Larva_143,-2.40857586818413
Larva_143,-73.13745444619099
Larva_143,-33.48514951427137
Larva_143,-0.008065682290407494
Larva_143,-8.902550454831513
Larva_143,-19.77754393860829
Larva_143,-15.744239820697373
Larva_143,-4.056196998647325
Larva_143,-0.9795869499084233
Larva_143,-14.424309553933313
Larva_143,-2.7934259727965127
Larva_143,-8.477750045572634
Larva_143,-9.772610229682016
Larva_143,-6.95613784639454
Larva_143,-6.2584875454052735
Larva_143,-178.2738459290341
Larva_143,-5.293312398556964
Larva_143,-4.489180054996638
Larva_143,-2.6377538129361255
Larva_143,-18.035780944199246
Larva_143,-9.265871588016836
Larva_143,-0.9258160401592761
Larva_143,-10.190578833051006
Larva_143,-39.1672407914773
Larva_143,-0.06901283099449529
Larva_143,-2.836344515294826
Larva_143,-22.11375784802067
Larva_143,-21.842308197741914
Larva_143,-6.1088429022950095
Larva_143,-0.5847444563971749
Larva_143,-11.244407403123375
Larva_143,-132.42275150330374
Larva_143,-2.1984840064329774
Larva_143,-3.7808449673202063
Larva_144,-0.9560231383441646
Larva_144,-25.404037008876912
Larva_144,-9.31058777510924
Larva_144,-5.125100066106498
Larva_144,-2.070416949544949
Larva_144,-0.9272445333466521
Larva_144,-41.64541057962941
Larva_144,-19.592209739685416
Larva_144,-0.7095827971944573
Larva_144,-1.8829890114159866
Larva_144,-3.67206189751181
Larva_144,-1.5451996657579912
Larva_144,-1.4112917647190883
Larva_144,-37.77845363338568
Larva_144,-5.8799484473548915
Larva_144,-13.357548165066248
Larva_144,-1.758023148852601
Larva_144,-9.922954012304388
Larva_144,-6.132955030828384
Larva_144,-9.296912472392208
Larva_144,-13.432121631308206
Larva_144,-8.031891014258463
Larva_144,-7.649102305204167
Larva_144,-4.025153541362215
Larva_144,-1.1808369524210889
Larva_144,-1.2197055919768474
Larva_144,-42.39973758750065
Larva_144,-24.797700780575724
Larva_144,-3.323302684565121
Larva_144,-4.599768931340606
Larva_144,-3.671542426035506
Larva_144,-11.699889065483035
Larva_144,-0.27515895075191565
Larva_144,-12.775578084158042
Larva_144,-28.380874351199964
Larva_144,-2.413998051774371
Larva_144,-15.801698069534666
Larva_144,-0.7727309948935783
Larva_144,-3.9504795977473357
Larva_144,-57.94183515261636
Larva_144,-108.93361892593938
Larva_144,-9.211631777647346
Larva_144,-0.066464318230544
Larva_144,-215.4601486890905
Larva_144,-0.10841442117668976
Larva_144,-15.306065208780637
Larva_144,-3.5420356023340105
Larva_144,-0.30900213952440936
Larva_144,-2.861439931249663
Larva_144,-16.13110236388104
Larva_144,-0.5231417051956271
Larva_144,-2.7631634826545906
Larva_144,-1.5365458923958695
Larva_144,-10.589700325238397
Larva_144,-0.7432611370870461
Larva_144,-0.878639584517882
Larva_144,-10.623514716691716
Larva_144,-67.87556349436966
Larva_144,-6.75274952932935
Larva_144,-0.1419714246131889
Larva_144,-75.37850696524322
Larva_144,-9.13382885757062
Larva_144,-6.320403522500527
Larva_144,-0.790776999877437
Larva_144,-10.027875487884259
Larva_144,-13.884131409861418
Larva_144,-0.5404625997988823
Larva_144,-3.428944228138274
Larva_144,-9.00975562943745
Larva_144,-3.1388890234533164
Larva_144,-19.850380902600392
Larva_144,-0.37026291062989003
Larva_144,-12.084018535929696
Larva_144,-3.054806962757695
Larva_144,-0.49826303089679413
Larva_144,-12.177406937921631
Larva_144,-1.5202700394054034
Larva_144,-0.49905884079569773
Larva_144,-8.34820840140857
Larva_144,-0.7177105344843824
Larva_144,-5.715026991607999
Larva_144,-4.148760402009117
Larva_144,-23.332930643742742
Larva_144,-2.193197781912943
Larva_144,-16.336437125060826
Larva_144,-8.737609619795094
Larva_144,-5.830848447250446
Larva_144,-51.90328220828735
Larva_144,-2.6259096776192266
Larva_144,-0.6881227495902635
Larva_144,-7.675167704028581
Larva_144,-44.94221533528584
Larva_144,-2.393208616553892
Larva_144,-185.4737461350623
Larva_144,-5.463487546537067
Larva_144,-0.4933535173306609
Larva_144,-2.773309841799062
Larva_144,-12.393187985765621
Larva_144,-171.12618946630687
Larva_144,-1.4622887008750354
Larva_144,-17.7729273338178
Larva_144,-1.3564918918815465
Larva_144,-5.031520496305095
Larva_144,-6.370945948347458
Larva_144,-0.1887664516187897
Larva_144,-1.2739518766009041
Larva_144,-13.290680411694893
Larva_144,-100.94298429164846
Larva_144,-4.727111761310681
Larva_144,-7.976226243298868
Larva_144,-1.1384943334450544
Larva_144,-135.72141228803983
Larva_144,-2.4100451411518407
Larva_144,-10.131564621263749
Larva_144,-3.4434345314281813
Larva_144,-9.542634887690383
Larva_144,-54.00154349647545
Larva_144,-12.876975640768364
Larva_144,-66.1400910506135
Larva_144,-0.4821771766750942
Larva_144,-10.174700844498915
Larva_144,-12.687248093738134
Larva_144,-11.16013752668323
Larva_144,-0.16331467556500456
Larva_144,-17.463729191524408
Larva_144,-13.78043379783648
Larva_144,-1.0971852404781828
Larva_144,-4.559329676443419
Larva_144,-50.470181764327776
Larva_144,-7.153305874134844
Larva_144,-47.725517698307556
Larva_144,-0.6743559190168966
Larva_144,-16.424205957098707
Larva_144,-2.137060785674066
Larva_144,-3.549609870750942
Larva_144,-17.82703154645702
Larva_144,-0.7700383670183157
Larva_144,-2.622777298768767
Larva_144,-226.04232120861883
Larva_144,-10.236156147772078
Larva_144,-8.30791177606639
Larva_144,-3.9081448069969156
Larva_144,-2.7468272638933016
Larva_144,-0.27758539856398556
Larva_144,-0.36761466708617263
Larva_144,-19.25893705091869
Larva_144,-8.539916604568994
Larva_144,-1.2375826037230127
Larva_144,-14.826790243232495
Larva_144,-23.48286167572539
Larva_144,-4.960954389990491
Larva_144,-5.366286030314569
Larva_144,-165.9639422073276
Larva_144,-1.4830301381995383
Larva_144,-86.74219009706894
Larva_144,-2.5628294851613376
Larva_144,-0.04235419861515766
Larva_144,-1.1894076904025326
Larva_144,-1.9531876545968316
Larva_144,-10.355539745191919
Larva_144,-1.6556915867640214
Larva_144,-4.136391397996647
Larva_144,-11.681034816537846
Larva_144,-8.98253199350259
Larva_144,-18.039839026693812
Larva_144,-3.7069885525347956
Larva_144,-139.19714904860885
Larva_144,-1.4012622789531406
Larva_144,-106.52706090258096
Larva_144,-12.843934060072971
Larva_144,-5.332998357134837
Larva_144,-0.688993905762203
Larva_144,-7.776762659299152
Larva_144,-11.772420766493042
Larva_144,-170.0460007005309
Larva_144,-0.21469203659154346
Larva_144,-6.144544709866437
Larva_144,-9.096919134022642
Larva_144,-3.5114624278849647
Larva_144,-8.77111761254065
Larva_144,-5.5448334049335415
Larva_144,-4.849736854514845
Larva_144,-119.68677696246436
Larva_144,-4.741210199799866
Larva_144,-1.3156878053708283
Larva_144,-20.28800054807641
Larva_144,-2.814117919754647
Larva_144,-1.981019792826089
Larva_144,-20.917015537015914
Larva_144,-1.5192315649518946
Larva_144,-10.359464833519723
Larva_144,-87.09386977175637
Larva_144,-2.942064122633468
Larva_144,-2.0565177187989434
Larva_144,-162.35874111512038
Larva_144,-0.30533308565389916
Larva_144,-4.933627543949456
Larva_144,-2.176710999104273
Larva_144,-1.6968714174238357
Larva_144,-2.976603339987406
Larva_144,-1.5309284525488351
Larva_144,-30.598789415883317
Larva_144,-2.507158475405504
Larva_144,-1.6602387356022525
Larva_144,-9.814734386221517
Larva_144,-4.330180011719904
Larva_144,-1.2110074023163122
Larva_144,-0.4121684227136768
Larva_144,-27.472858807099882
Larva_144,-2.5877829961577703
Larva_144,-4.9235476523832915
Larva_144,-0.7080612700909228
Larva_144,-6.206980786617862
Larva_144,-21.223289900093064
Larva_144,-0.1269220068471668
Larva_144,-2.796197969426352
Larva_144,-0.701430165655708
Larva_144,-17.55041018298158
Larva_144,-1.2817417316566093
Larva_144,-7.537246239210589
Larva_144,-3.823400800045107
Larva_144,-183.84990314562575
Larva_144,-2.850859301575278
Larva_144,-1.7137041060106668
Larva_144,-5.781416902437911
Larva_144,-7.058488310107435
Larva_144,-1.1314343540331038
Larva_144,-4.277760332984087
Larva_144,-1.7863698143738702
Larva_144,-0.8219329273264453
Larva_144,-2.325854159083576
Larva_144,-1.612559118810168
Larva_144,-0.8742208272019525
Larva_144,-46.87802425416152
Larva_146,-19.804586741161984
Larva_146,-6.254339376140024
Larva_146,-82.54853686093702
Larva_146,-19.72345763612134
Larva_146,-23.212825345355157
Larva_146,-0.7068610115564979
Larva_146,-10.938679041542969
Larva_146,-5.467508710498876
Larva_146,-0.022352389657271488
Larva_146,-7.555780358034326
Larva_146,-25.204496453632146
Larva_146,-7.2171763389833075
Larva_146,-21.010938055585058
Larva_146,-3.0853026073987166
Larva_146,-12.823641542625637
Larva_146,-28.971005323336072
Larva_146,-11.264991732725832
Larva_146,-0.8653780934545807
Larva_146,-4.98371794198971
Larva_146,-6.7825653419515675
Larva_146,-0.8150450422120343
Larva_146,-14.175612743920482
Larva_146,-2.8915442890174745
Larva_146,-0.918394996239499
Larva_146,-2.118878312026027
Larva_146,-0.09328551673701213
Larva_146,-11.107726371240489
Larva_146,-1.0525166120289065
Larva_146,-0.40142184066985465
Larva_146,-21.845586431217896
Larva_146,-0.4102825725440198
Larva_146,-15.583925612813687
Larva_146,-18.46506417968635
Larva_146,-8.331794928034071
Larva_146,-29.148751381349427
Larva_146,-9.422683814988375
Larva_146,-4.906021431599385
Larva_146,-22.519315912751722
Larva_146,-14.70602971515035
Larva_146,-10.863995393579103
Larva_146,-53.79921617882712
Larva_146,-25.103484222668442
Larva_146,-2.8787262847563966
Larva_146,-26.211572742489352
Larva_146,-0.8464095594740684
Larva_146,-5.266912377238015
Larva_146,-13.612250993267338
Larva_146,-9.952401084898668
Larva_146,-1.4406975619656066
Larva_146,-0.9123867586690153
Larva_146,-15.878291451081111
Larva_146,-21.49408620986287
Larva_146,-1.0995200592645915
Larva_146,-0.2897661172991348
Larva_146,-22.66524548030938
Larva_146,-7.532149257438391
Larva_146,-3.0598340664666352
Larva_146,-10.059115742511466
Larva_146,-6.6844153110761795
Larva_146,-8.793693362770796
Larva_146,-7.275305515142861
Larva_146,-1.6162879177219054
Larva_146,-0.8994345825102528
Larva_146,-0.5738505812070116
Larva_146,-5.502858879502185
Larva_146,-18.4081784038828
Larva_146,-28.724464946927128
Larva_146,-31.807265434361653
Larva_146,-1.0268469101899882
Larva_146,-11.2054935497884
Larva_146,-4.1365363670579995
Larva_146,-3.5128659292834072
Larva_146,-6.615517785277547
Larva_146,-0.35122051974667556
Larva_146,-22.73510929300022
Larva_146,-13.0406931357428
Larva_146,-11.700547337293528
Larva_146,-3.961603952796338
Larva_146,-0.7596916204019522
Larva_146,-4.531602440033737
Larva_146,-77.11051920877424
Larva_146,-13.545475390973024
Larva_146,-0.5485253286668126
Larva_146,-5.629737065794728
Larva_146,-18.8696728051994
Larva_146,-6.229749187628499
Larva_146,-12.51925659967634
Larva_146,-0.1578047294534599
Larva_146,-19.583321370006416
Larva_146,-1.9665523907594888
Larva_146,-8.735608963062703
Larva_146,-1.206977517623784
Larva_146,-20.63607174841566
Larva_146,-4.619194244273217
Larva_146,-17.00268932677119
Larva_146,-0.8585806210511464
Larva_146,-21.305321163371104
Larva_146,-9.978870885582396
Larva_146,-0.6642662746685062
Larva_146,-1.0021387783049818
Larva_146,-28.965755189850086
Larva_146,-55.41065152885038
Larva_146,-0.07484595376382686
Larva_146,-13.691935839519346
Larva_146,-32.02994737958704
Larva_146,-4.765469288354154
Larva_146,-19.79142127924581
Larva_146,-15.12298512222091
Larva_146,-3.130332631087697
Larva_146,-2.2430784961122754
Larva_146,-2.0591961230235256
Larva_146,-7.210988024034862
Larva_146,-12.995375622055235
Larva_146,-8.227182130426513
Larva_146,-31.968243262818305
Larva_146,-88.96044251873516
Larva_146,-13.255340754852455
Larva_146,-0.8112719889247728
Larva_146,-8.036626352300914
Larva_146,-1.7024259764968974
Larva_146,-1.234903341662573
Larva_146,-13.8910816758995
Larva_146,-3.9294709983291796
Larva_146,-4.0954621529795645
Larva_146,-1.319004556826485
Larva_146,-0.2474168288595422
Larva_146,-18.24195596842901
Larva_146,-15.295497860350167
Larva_146,-19.139717628948972
Larva_146,-0.3118351404226587
Larva_146,-16.81247129887805
Larva_146,-7.010378951763073
Larva_146,-9.016704062824715
Larva_146,-7.6014144009267
Larva_146,-18.815471282677436
Larva_146,-1.8040046949813302
Larva_146,-0.45996085591241354
Larva_146,-12.76476509294082
Larva_146,-33.516607111480766
Larva_146,-4.161174401115261
Larva_146,-10.46203847596189
Larva_146,-2.820123841095608
Larva_146,-110.23388524694431
Larva_146,-5.095224325904269
Larva_146,-1.2796650084841303
Larva_146,-3.046724691770919
Larva_146,-9.406941036454157
Larva_146,-19.45132856595326
Larva_146,-11.814865170464145
Larva_146,-3.07067932655184
Larva_146,-2.6199565958632434
Larva_146,-14.266007249508277
Larva_146,-3.285397867444715
Larva_146,-2.90141282863749
Larva_146,-4.151314084481044
Larva_146,-1.3581490474491602
Larva_146,-4.156856351168813
Larva_146,-19.468248670291985
Larva_146,-144.61532995851627
Larva_146,-3.5244248652838053
Larva_146,-39.19402633563854
Larva_146,-0.808719688443432
Larva_146,-0.16351030991370408
Larva_146,-1.84419705598782
Larva_146,-1.4502557124391728
Larva_146,-0.21523009649274627
Larva_146,-2.056271957101103
Larva_146,-1.256340814434509
Larva_146,-7.559827069649941
Larva_146,-73.77382488504071
Larva_146,-0.7327961032978862
Larva_146,-9.093339682520195
Larva_146,-2.806589554541233
Larva_146,-3.519746550064042
Larva_146,-19.383603705461383
Larva_146,-16.012361825531002
Larva_146,-18.913693863367598
Larva_146,-0.35236690868885034
Larva_146,-2.274030485840001
Larva_146,-6.977261092456189
Larva_146,-2.464616067358577
Larva_146,-9.613344945904714
Larva_146,-1.3885202152195006
Larva_146,-7.499728006471571
Larva_146,-15.871223875545894
Larva_146,-19.942790942350257
Larva_146,-19.260163774145354
Larva_146,-5.007265469593534
Larva_146,-15.177437296308653
Larva_146,-1.7972486245642472
Larva_146,-8.454437040734774
Larva_146,-3.331840612088513
Larva_146,-7.941521922793271
Larva_146,-27.019479930532725
Larva_146,-4.607376465353639
Larva_146,-15.569848656534646
Larva_146,-5.164713316839993
Larva_146,-8.220015482605765
Larva_146,-1.2605868809482956
Larva_146,-28.413104625291567
Larva_146,-13.271666001300673
Larva_146,-3.9063970133878456
Larva_146,-18.709355697623664
Larva_146,-15.82743464382105
Larva_146,-3.3319046092951226
Larva_146,-8.656811811865055
Larva_146,-3.4151703850685635
Larva_146,-29.21465343453127
Larva_146,-6.480233217558066
Larva_146,-0.5131812304625782
Larva_146,-18.80916842080569
Larva_146,-2.1798590421565223
Larva_146,-0.371013442525026
Larva_146,-5.64651142918558
Larva_146,-13.611025989784594
Larva_146,-0.33831340427707346
Larva_146,-5.5770030101465125
Larva_146,-2.841183789302079
Larva_146,-2.5081783825112893
Larva_146,-21.173467786537344
Larva_146,-7.783899867487833
Larva_146,-231.84452814177627
Larva_146,-4.919179689267651
Larva_146,-24.34383867290859
Larva_146,-15.314748172295936
Larva_146,-0.6787475159245417
Larva_146,-13.191483649377403
Larva_146,-8.805456553972249
Larva_146,-0.857829932890354
Larva_146,-21.570260695430278
Larva_146,-1.0915973886942538
Larva_146,-10.606698385638623
Larva_146,-1.9149023224868529
Larva_146,-6.930188288464137
Larva_146,-5.750795705815733
Larva_146,-11.40572338778918
Larva_146,-1.2010656333896463
Larva_146,-6.770388525190569
Larva_146,-11.786770709199686
Larva_146,-5.928989207693917
Larva_146,-17.86526486265032
Larva_146,-3.796937905157961
Larva_146,-30.31937467934199
Larva_146,-11.597659248296338
Larva_146,-22.013395432660772
Larva_146,-2.1092015631268737
Larva_146,-21.63025660219637
Larva_146,-2.6223617065048757
Larva_146,-0.3317510144412381
Larva_146,-0.7652490568593748
Larva_146,-8.883411812241093
Larva_146,-5.298134715476834
Larva_146,-9.57315158325676
Larva_146,-10.762566140411025
Larva_146,-10.90908407367482
Larva_147,-0.643678758859636
Larva_147,-6.976122099762222
Larva_147,-6.512879925997897
Larva_147,-3.0402471255575136
Larva_147,-0.29818844970938585
Larva_147,-3.8178170901696973
Larva_147,-21.421509131296276
Larva_147,-0.28218165209283086
Larva_147,-4.616187297941579
Larva_147,-10.013026997958548
Larva_147,-0.3413857631703294
Larva_147,-67.62950540183095
Larva_147,-13.477422333704425
Larva_147,-2.14684524355296
Larva_147,-20.279555003161846
Larva_147,-4.127930605351693
Larva_147,-10.899739797073124
Larva_147,-14.775084969885567
Larva_147,-26.129625455282095
Larva_147,-2.635538507432618
Larva_147,-0.023446365655132695
Larva_147,-2.5932362487703813
Larva_147,-4.613052575527415
Larva_147,-14.434140777279346
Larva_147,-0.7514379692366617
Larva_147,-11.703564226888226
Larva_147,-12.430251717084793
Larva_147,-1.7437276410505262
Larva_147,-12.279605948310916
Larva_147,-4.732219766737785
Larva_147,-0.3755741317967036
Larva_147,-1.0798214438696334
Larva_147,-0.6773139106265091
Larva_147,-2.735135055918569
Larva_147,-2.511007944047691
Larva_147,-1.1302049535911607
Larva_147,-33.591156386394175
Larva_147,-6.565407277945766
Larva_147,-12.332087762285425
Larva_147,-11.172920082520648
Larva_147,-2.8599728291315216
Larva_147,-2.1825466354692082
Larva_147,-42.532519640604846
Larva_147,-8.832612425674046
Larva_147,-0.7025261316036691
Larva_147,-6.296926778227032
Larva_147,-24.25093956418661
